id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
5345,CDS,cde_fo,JPYINR,7384,OPTCUR,CE,63.5,JPYINR21OCTOBER2263.5CE,JPYINR22O63.5CE,JPYINR 21OCT22 63.5 CE,21-10-2022,1,0.0025
5346,CDS,cde_fo,JPYINR,7385,OPTCUR,PE,63.5,JPYINR21OCTOBER2263.5PE,JPYINR22O63.5PE,JPYINR 21OCT22 63.5 PE,21-10-2022,1,0.0025
5347,CDS,cde_fo,USDINR,7386,OPTCUR,PE,74,USDINR18NOVEMBER2274PE,USDINR22N74PE,USDINR 18NOV22 74 PE,18-11-2022,1,0.0025
5348,CDS,cde_fo,USDINR,7387,OPTCUR,CE,74.25,USDINR18NOVEMBER2274.25CE,USDINR22N74.25CE,USDINR 18NOV22 74.25 CE,18-11-2022,1,0.0025
5349,CDS,cde_fo,JPYINR,7388,OPTCUR,CE,55.25,JPYINR29MARCH2355.25CE,JPYINR23MAR55.25CE,JPYINR 29MAR23 55.25 CE,29-03-2023,1,0.0025
5350,CDS,cde_fo,JPYINR,7389,OPTCUR,PE,55.25,JPYINR29MARCH2355.25PE,JPYINR23MAR55.25PE,JPYINR 29MAR23 55.25 PE,29-03-2023,1,0.0025
5351,CDS,cde_fo,USDINR,7394,OPTCUR,PE,74.25,USDINR18NOVEMBER2274.25PE,USDINR22N74.25PE,USDINR 18NOV22 74.25 PE,18-11-2022,1,0.0025
5352,CDS,cde_fo,USDINR,7395,OPTCUR,CE,74.5,USDINR18NOVEMBER2274.5CE,USDINR22N74.5CE,USDINR 18NOV22 74.5 CE,18-11-2022,1,0.0025
5353,CDS,cde_fo,USDINR,7396,OPTCUR,PE,74.5,USDINR18NOVEMBER2274.5PE,USDINR22N74.5PE,USDINR 18NOV22 74.5 PE,18-11-2022,1,0.0025
5354,CDS,cde_fo,USDINR,7459,OPTCUR,CE,74.75,USDINR18NOVEMBER2274.75CE,USDINR22N74.75CE,USDINR 18NOV22 74.75 CE,18-11-2022,1,0.0025
5355,CDS,cde_fo,USDINR,7460,OPTCUR,PE,74.75,USDINR18NOVEMBER2274.75PE,USDINR22N74.75PE,USDINR 18NOV22 74.75 PE,18-11-2022,1,0.0025
5356,CDS,cde_fo,USDINR,7461,OPTCUR,CE,75,USDINR18NOVEMBER2275CE,USDINR22N75CE,USDINR 18NOV22 75 CE,18-11-2022,1,0.0025
5357,CDS,cde_fo,USDINR,7462,OPTCUR,PE,75,USDINR18NOVEMBER2275PE,USDINR22N75PE,USDINR 18NOV22 75 PE,18-11-2022,1,0.0025
5358,CDS,cde_fo,GBPINR,7463,OPTCUR,CE,87.5,GBPINR02DECEMBER2287.5CE,GBPINR22D87.5CE,GBPINR 02DEC22 87.5 CE,02-12-2022,1,0.0025
5359,CDS,cde_fo,GBPINR,7464,OPTCUR,PE,87.5,GBPINR02DECEMBER2287.5PE,GBPINR22D87.5PE,GBPINR 02DEC22 87.5 PE,02-12-2022,1,0.0025
5360,CDS,cde_fo,JPYINR,7467,OPTCUR,PE,61.75,JPYINR28JUNE2361.75PE,JPYINR23JUN61.75PE,JPYINR 28JUN23 61.75 PE,28-06-2023,1,0.0025
5361,CDS,cde_fo,JPYINR,7468,OPTCUR,CE,62,JPYINR28JUNE2362CE,JPYINR23JUN62CE,JPYINR 28JUN23 62 CE,28-06-2023,1,0.0025
5362,CDS,cde_fo,USDINR,7469,OPTCUR,CE,69.25,USDINR29MARCH2369.25CE,USDINR23MAR69.25CE,USDINR 29MAR23 69.25 CE,29-03-2023,1,0.0025
5363,CDS,cde_fo,USDINR,7470,OPTCUR,PE,69.25,USDINR29MARCH2369.25PE,USDINR23MAR69.25PE,USDINR 29MAR23 69.25 PE,29-03-2023,1,0.0025
5364,CDS,cde_fo,GBPINR,7471,OPTCUR,CE,95.5,GBPINR28OCTOBER2295.5CE,GBPINR22O95.5CE,GBPINR 28OCT22 95.5 CE,28-10-2022,1,0.0025
5365,CDS,cde_fo,GBPINR,7472,OPTCUR,PE,95.5,GBPINR28OCTOBER2295.5PE,GBPINR22O95.5PE,GBPINR 28OCT22 95.5 PE,28-10-2022,1,0.0025
5366,CDS,cde_fo,GBPINR,7473,OPTCUR,CE,95.75,GBPINR28OCTOBER2295.75CE,GBPINR22O95.75CE,GBPINR 28OCT22 95.75 CE,28-10-2022,1,0.0025
5367,CDS,cde_fo,GBPINR,7474,OPTCUR,PE,95.75,GBPINR28OCTOBER2295.75PE,GBPINR22O95.75PE,GBPINR 28OCT22 95.75 PE,28-10-2022,1,0.0025
5368,CDS,cde_fo,EURUSD,7475,OPTCUR,CE,0.97,EURUSD29MARCH230.97CE,EURUSD23MAR0.97CE,EURUSD 29MAR23 0.97 CE,29-03-2023,1,0.0001
5369,CDS,cde_fo,EURUSD,7476,OPTCUR,PE,0.97,EURUSD29MARCH230.97PE,EURUSD23MAR0.97PE,EURUSD 29MAR23 0.97 PE,29-03-2023,1,0.0001
5370,CDS,cde_fo,EURUSD,7477,OPTCUR,CE,0.975,EURUSD29MARCH230.975CE,EURUSD23MAR0.975CE,EURUSD 29MAR23 0.975 CE,29-03-2023,1,0.0001
5371,CDS,cde_fo,EURUSD,7478,OPTCUR,PE,0.975,EURUSD29MARCH230.975PE,EURUSD23MAR0.975PE,EURUSD 29MAR23 0.975 PE,29-03-2023,1,0.0001
5372,CDS,cde_fo,GBPINR,7479,OPTCUR,CE,96,GBPINR28OCTOBER2296CE,GBPINR22O96CE,GBPINR 28OCT22 96 CE,28-10-2022,1,0.0025
5373,CDS,cde_fo,GBPINR,7480,OPTCUR,PE,96,GBPINR28OCTOBER2296PE,GBPINR22O96PE,GBPINR 28OCT22 96 PE,28-10-2022,1,0.0025
5374,CDS,cde_fo,USDINR,7481,OPTCUR,CE,75.25,USDINR18NOVEMBER2275.25CE,USDINR22N75.25CE,USDINR 18NOV22 75.25 CE,18-11-2022,1,0.0025
5375,CDS,cde_fo,USDINR,7482,OPTCUR,PE,75.25,USDINR18NOVEMBER2275.25PE,USDINR22N75.25PE,USDINR 18NOV22 75.25 PE,18-11-2022,1,0.0025
5376,CDS,cde_fo,USDINR,7483,OPTCUR,CE,75.5,USDINR18NOVEMBER2275.5CE,USDINR22N75.5CE,USDINR 18NOV22 75.5 CE,18-11-2022,1,0.0025
5377,CDS,cde_fo,GBPINR,7485,OPTCUR,CE,96.25,GBPINR28OCTOBER2296.25CE,GBPINR22O96.25CE,GBPINR 28OCT22 96.25 CE,28-10-2022,1,0.0025
5378,CDS,cde_fo,GBPINR,7486,OPTCUR,PE,96.25,GBPINR28OCTOBER2296.25PE,GBPINR22O96.25PE,GBPINR 28OCT22 96.25 PE,28-10-2022,1,0.0025
5379,CDS,cde_fo,USDINR,7487,OPTCUR,PE,75.5,USDINR18NOVEMBER2275.5PE,USDINR22N75.5PE,USDINR 18NOV22 75.5 PE,18-11-2022,1,0.0025
5380,CDS,cde_fo,USDINR,7488,OPTCUR,CE,77,USDINR23DECEMBER2277CE,USDINR22D77CE,USDINR 23DEC22 77 CE,23-12-2022,1,0.0025
5381,CDS,cde_fo,USDINR,7491,OPTCUR,PE,77,USDINR23DECEMBER2277PE,USDINR22D77PE,USDINR 23DEC22 77 PE,23-12-2022,1,0.0025
5382,CDS,cde_fo,USDINR,7492,OPTCUR,CE,77.25,USDINR23DECEMBER2277.25CE,USDINR22D77.25CE,USDINR 23DEC22 77.25 CE,23-12-2022,1,0.0025
5383,CDS,cde_fo,USDINR,7497,OPTCUR,PE,77.25,USDINR23DECEMBER2277.25PE,USDINR22D77.25PE,USDINR 23DEC22 77.25 PE,23-12-2022,1,0.0025
5384,CDS,cde_fo,USDINR,7498,OPTCUR,CE,77.5,USDINR23DECEMBER2277.5CE,USDINR22D77.5CE,USDINR 23DEC22 77.5 CE,23-12-2022,1,0.0025
5385,CDS,cde_fo,USDINR,7502,OPTCUR,CE,75.75,USDINR18NOVEMBER2275.75CE,USDINR22N75.75CE,USDINR 18NOV22 75.75 CE,18-11-2022,1,0.0025
5386,CDS,cde_fo,USDINR,7503,OPTCUR,PE,75.75,USDINR18NOVEMBER2275.75PE,USDINR22N75.75PE,USDINR 18NOV22 75.75 PE,18-11-2022,1,0.0025
5387,CDS,cde_fo,USDINR,7510,OPTCUR,PE,77.5,USDINR23DECEMBER2277.5PE,USDINR22D77.5PE,USDINR 23DEC22 77.5 PE,23-12-2022,1,0.0025
5388,CDS,cde_fo,USDINR,7511,OPTCUR,CE,77.75,USDINR23DECEMBER2277.75CE,USDINR22D77.75CE,USDINR 23DEC22 77.75 CE,23-12-2022,1,0.0025
5389,CDS,cde_fo,USDINR,7512,OPTCUR,PE,77.75,USDINR23DECEMBER2277.75PE,USDINR22D77.75PE,USDINR 23DEC22 77.75 PE,23-12-2022,1,0.0025
5390,CDS,cde_fo,USDINR,7513,OPTCUR,CE,78,USDINR23DECEMBER2278CE,USDINR22D78CE,USDINR 23DEC22 78 CE,23-12-2022,1,0.0025
5391,CDS,cde_fo,USDINR,7514,OPTCUR,PE,78,USDINR23DECEMBER2278PE,USDINR22D78PE,USDINR 23DEC22 78 PE,23-12-2022,1,0.0025
5392,CDS,cde_fo,USDINR,7515,OPTCUR,CE,78.25,USDINR23DECEMBER2278.25CE,USDINR22D78.25CE,USDINR 23DEC22 78.25 CE,23-12-2022,1,0.0025
5393,CDS,cde_fo,USDINR,7516,OPTCUR,PE,78.25,USDINR23DECEMBER2278.25PE,USDINR22D78.25PE,USDINR 23DEC22 78.25 PE,23-12-2022,1,0.0025
5394,CDS,cde_fo,USDINR,7517,OPTCUR,CE,78.5,USDINR23DECEMBER2278.5CE,USDINR22D78.5CE,USDINR 23DEC22 78.5 CE,23-12-2022,1,0.0025
5395,CDS,cde_fo,USDINR,7518,OPTCUR,PE,78.5,USDINR23DECEMBER2278.5PE,USDINR22D78.5PE,USDINR 23DEC22 78.5 PE,23-12-2022,1,0.0025
5396,CDS,cde_fo,USDINR,7519,OPTCUR,CE,78.75,USDINR23DECEMBER2278.75CE,USDINR22D78.75CE,USDINR 23DEC22 78.75 CE,23-12-2022,1,0.0025
5397,CDS,cde_fo,USDINR,7520,OPTCUR,PE,78.75,USDINR23DECEMBER2278.75PE,USDINR22D78.75PE,USDINR 23DEC22 78.75 PE,23-12-2022,1,0.0025
5398,CDS,cde_fo,USDINR,7521,OPTCUR,CE,79,USDINR23DECEMBER2279CE,USDINR22D79CE,USDINR 23DEC22 79 CE,23-12-2022,1,0.0025
5399,CDS,cde_fo,USDINR,7522,OPTCUR,PE,79,USDINR23DECEMBER2279PE,USDINR22D79PE,USDINR 23DEC22 79 PE,23-12-2022,1,0.0025
5400,CDS,cde_fo,USDINR,7523,OPTCUR,CE,79.25,USDINR23DECEMBER2279.25CE,USDINR22D79.25CE,USDINR 23DEC22 79.25 CE,23-12-2022,1,0.0025
5401,CDS,cde_fo,USDINR,7524,OPTCUR,PE,79.25,USDINR23DECEMBER2279.25PE,USDINR22D79.25PE,USDINR 23DEC22 79.25 PE,23-12-2022,1,0.0025
5402,CDS,cde_fo,USDINR,7526,OPTCUR,CE,79.5,USDINR23DECEMBER2279.5CE,USDINR22D79.5CE,USDINR 23DEC22 79.5 CE,23-12-2022,1,0.0025
5403,CDS,cde_fo,USDINR,7527,OPTCUR,PE,79.5,USDINR23DECEMBER2279.5PE,USDINR22D79.5PE,USDINR 23DEC22 79.5 PE,23-12-2022,1,0.0025
5404,CDS,cde_fo,USDINR,7528,OPTCUR,CE,79.75,USDINR23DECEMBER2279.75CE,USDINR22D79.75CE,USDINR 23DEC22 79.75 CE,23-12-2022,1,0.0025
5405,CDS,cde_fo,USDINR,7530,OPTCUR,PE,79.75,USDINR23DECEMBER2279.75PE,USDINR22D79.75PE,USDINR 23DEC22 79.75 PE,23-12-2022,1,0.0025
5406,CDS,cde_fo,USDINR,7531,OPTCUR,CE,80,USDINR23DECEMBER2280CE,USDINR22D80CE,USDINR 23DEC22 80 CE,23-12-2022,1,0.0025
5407,CDS,cde_fo,USDINR,7533,OPTCUR,PE,80,USDINR23DECEMBER2280PE,USDINR22D80PE,USDINR 23DEC22 80 PE,23-12-2022,1,0.0025
5408,CDS,cde_fo,USDINR,7534,OPTCUR,CE,80.25,USDINR23DECEMBER2280.25CE,USDINR22D80.25CE,USDINR 23DEC22 80.25 CE,23-12-2022,1,0.0025
5409,CDS,cde_fo,USDINR,7535,OPTCUR,PE,80.25,USDINR23DECEMBER2280.25PE,USDINR22D80.25PE,USDINR 23DEC22 80.25 PE,23-12-2022,1,0.0025
5410,CDS,cde_fo,USDJPY,7536,OPTCUR,CE,143.5,USDJPY28DECEMBER22143.5CE,USDJPY22DEC143.5CE,USDJPY 28DEC22 143.5 CE,28-12-2022,1,0.01
5411,CDS,cde_fo,USDJPY,7539,OPTCUR,PE,143.5,USDJPY28DECEMBER22143.5PE,USDJPY22DEC143.5PE,USDJPY 28DEC22 143.5 PE,28-12-2022,1,0.01
5412,CDS,cde_fo,USDINR,7541,OPTCUR,CE,80.5,USDINR23DECEMBER2280.5CE,USDINR22D80.5CE,USDINR 23DEC22 80.5 CE,23-12-2022,1,0.0025
5413,CDS,cde_fo,USDJPY,7542,OPTCUR,CE,144,USDJPY28DECEMBER22144CE,USDJPY22DEC144CE,USDJPY 28DEC22 144 CE,28-12-2022,1,0.01
5414,CDS,cde_fo,USDINR,7544,OPTCUR,PE,80.5,USDINR23DECEMBER2280.5PE,USDINR22D80.5PE,USDINR 23DEC22 80.5 PE,23-12-2022,1,0.0025
5415,CDS,cde_fo,USDJPY,7545,OPTCUR,PE,144,USDJPY28DECEMBER22144PE,USDJPY22DEC144PE,USDJPY 28DEC22 144 PE,28-12-2022,1,0.01
5416,CDS,cde_fo,USDINR,7546,OPTCUR,CE,80.75,USDINR23DECEMBER2280.75CE,USDINR22D80.75CE,USDINR 23DEC22 80.75 CE,23-12-2022,1,0.0025
5417,CDS,cde_fo,USDINR,7547,OPTCUR,PE,80.75,USDINR23DECEMBER2280.75PE,USDINR22D80.75PE,USDINR 23DEC22 80.75 PE,23-12-2022,1,0.0025
5418,CDS,cde_fo,USDINR,7548,OPTCUR,CE,81,USDINR23DECEMBER2281CE,USDINR22D81CE,USDINR 23DEC22 81 CE,23-12-2022,1,0.0025
5419,CDS,cde_fo,USDINR,7549,OPTCUR,PE,81,USDINR23DECEMBER2281PE,USDINR22D81PE,USDINR 23DEC22 81 PE,23-12-2022,1,0.0025
5420,CDS,cde_fo,USDJPY,7552,OPTCUR,CE,144.5,USDJPY28DECEMBER22144.5CE,USDJPY22DEC144.5CE,USDJPY 28DEC22 144.5 CE,28-12-2022,1,0.01
5421,CDS,cde_fo,USDINR,7554,OPTCUR,CE,81.25,USDINR23DECEMBER2281.25CE,USDINR22D81.25CE,USDINR 23DEC22 81.25 CE,23-12-2022,1,0.0025
5422,CDS,cde_fo,USDINR,7555,OPTCUR,PE,81.25,USDINR23DECEMBER2281.25PE,USDINR22D81.25PE,USDINR 23DEC22 81.25 PE,23-12-2022,1,0.0025
5423,CDS,cde_fo,USDINR,7557,OPTCUR,CE,81.5,USDINR23DECEMBER2281.5CE,USDINR22D81.5CE,USDINR 23DEC22 81.5 CE,23-12-2022,1,0.0025
5424,CDS,cde_fo,GBPINR,7559,OPTCUR,CE,96.5,GBPINR28OCTOBER2296.5CE,GBPINR22O96.5CE,GBPINR 28OCT22 96.5 CE,28-10-2022,1,0.0025
5425,CDS,cde_fo,USDINR,7560,OPTCUR,PE,81.5,USDINR23DECEMBER2281.5PE,USDINR22D81.5PE,USDINR 23DEC22 81.5 PE,23-12-2022,1,0.0025
5426,CDS,cde_fo,USDINR,7561,OPTCUR,CE,81.75,USDINR23DECEMBER2281.75CE,USDINR22D81.75CE,USDINR 23DEC22 81.75 CE,23-12-2022,1,0.0025
5427,CDS,cde_fo,USDINR,7590,OPTCUR,PE,81.75,USDINR23DECEMBER2281.75PE,USDINR22D81.75PE,USDINR 23DEC22 81.75 PE,23-12-2022,1,0.0025
5428,CDS,cde_fo,USDINR,7591,OPTCUR,CE,82,USDINR23DECEMBER2282CE,USDINR22D82CE,USDINR 23DEC22 82 CE,23-12-2022,1,0.0025
5429,CDS,cde_fo,GBPUSD,7592,OPTCUR,PE,1.2,GBPUSD27OCTOBER221.2PE,GBPUSD22OCT1.2PE,GBPUSD 27OCT22 1.2 PE,27-10-2022,1,0.0001
5430,CDS,cde_fo,GBPUSD,7593,OPTCUR,CE,1.205,GBPUSD27OCTOBER221.205CE,GBPUSD22OCT1.205CE,GBPUSD 27OCT22 1.205 CE,27-10-2022,1,0.0001
5431,CDS,cde_fo,USDJPY,7594,OPTCUR,PE,144.5,USDJPY28DECEMBER22144.5PE,USDJPY22DEC144.5PE,USDJPY 28DEC22 144.5 PE,28-12-2022,1,0.01
5432,CDS,cde_fo,USDJPY,7595,OPTCUR,CE,145,USDJPY28DECEMBER22145CE,USDJPY22DEC145CE,USDJPY 28DEC22 145 CE,28-12-2022,1,0.01
5433,CDS,cde_fo,JPYINR,7596,OPTCUR,CE,63.75,JPYINR21OCTOBER2263.75CE,JPYINR22O63.75CE,JPYINR 21OCT22 63.75 CE,21-10-2022,1,0.0025
5434,CDS,cde_fo,JPYINR,7597,OPTCUR,PE,63.75,JPYINR21OCTOBER2263.75PE,JPYINR22O63.75PE,JPYINR 21OCT22 63.75 PE,21-10-2022,1,0.0025
5435,CDS,cde_fo,GBPUSD,7598,OPTCUR,PE,1.205,GBPUSD27OCTOBER221.205PE,GBPUSD22OCT1.205PE,GBPUSD 27OCT22 1.205 PE,27-10-2022,1,0.0001
5436,CDS,cde_fo,GBPUSD,7599,OPTCUR,CE,1.21,GBPUSD27OCTOBER221.21CE,GBPUSD22OCT1.21CE,GBPUSD 27OCT22 1.21 CE,27-10-2022,1,0.0001
5437,CDS,cde_fo,GBPINR,7600,OPTCUR,PE,96.5,GBPINR28OCTOBER2296.5PE,GBPINR22O96.5PE,GBPINR 28OCT22 96.5 PE,28-10-2022,1,0.0025
5438,CDS,cde_fo,GBPINR,7601,OPTCUR,CE,96.75,GBPINR28OCTOBER2296.75CE,GBPINR22O96.75CE,GBPINR 28OCT22 96.75 CE,28-10-2022,1,0.0025
5439,CDS,cde_fo,USDINR,7602,OPTCUR,PE,82,USDINR23DECEMBER2282PE,USDINR22D82PE,USDINR 23DEC22 82 PE,23-12-2022,1,0.0025
5440,CDS,cde_fo,USDINR,7603,OPTCUR,CE,82.25,USDINR23DECEMBER2282.25CE,USDINR22D82.25CE,USDINR 23DEC22 82.25 CE,23-12-2022,1,0.0025
5441,CDS,cde_fo,USDINR,7604,OPTCUR,PE,82.25,USDINR23DECEMBER2282.25PE,USDINR22D82.25PE,USDINR 23DEC22 82.25 PE,23-12-2022,1,0.0025
5442,CDS,cde_fo,USDINR,7605,OPTCUR,CE,82.5,USDINR23DECEMBER2282.5CE,USDINR22D82.5CE,USDINR 23DEC22 82.5 CE,23-12-2022,1,0.0025
5443,CDS,cde_fo,USDINR,7606,OPTCUR,CE,76,USDINR18NOVEMBER2276CE,USDINR22N76CE,USDINR 18NOV22 76 CE,18-11-2022,1,0.0025
5444,CDS,cde_fo,USDINR,7607,OPTCUR,PE,76,USDINR18NOVEMBER2276PE,USDINR22N76PE,USDINR 18NOV22 76 PE,18-11-2022,1,0.0025
5445,CDS,cde_fo,USDJPY,7608,OPTCUR,PE,145,USDJPY28DECEMBER22145PE,USDJPY22DEC145PE,USDJPY 28DEC22 145 PE,28-12-2022,1,0.01
5446,CDS,cde_fo,USDJPY,7609,OPTCUR,CE,143.5,USDJPY29MARCH23143.5CE,USDJPY23MAR143.5CE,USDJPY 29MAR23 143.5 CE,29-03-2023,1,0.01
5447,CDS,cde_fo,USDJPY,7610,OPTCUR,PE,143.5,USDJPY29MARCH23143.5PE,USDJPY23MAR143.5PE,USDJPY 29MAR23 143.5 PE,29-03-2023,1,0.01
5448,CDS,cde_fo,USDJPY,7611,OPTCUR,CE,144,USDJPY29MARCH23144CE,USDJPY23MAR144CE,USDJPY 29MAR23 144 CE,29-03-2023,1,0.01
5449,CDS,cde_fo,GBPINR,7612,OPTCUR,CE,87.75,GBPINR02DECEMBER2287.75CE,GBPINR22D87.75CE,GBPINR 02DEC22 87.75 CE,02-12-2022,1,0.0025
5450,CDS,cde_fo,GBPINR,7613,OPTCUR,PE,87.75,GBPINR02DECEMBER2287.75PE,GBPINR22D87.75PE,GBPINR 02DEC22 87.75 PE,02-12-2022,1,0.0025
5451,CDS,cde_fo,USDINR,7643,OPTCUR,PE,82.5,USDINR23DECEMBER2282.5PE,USDINR22D82.5PE,USDINR 23DEC22 82.5 PE,23-12-2022,1,0.0025
5452,CDS,cde_fo,USDINR,7644,OPTCUR,CE,82.75,USDINR23DECEMBER2282.75CE,USDINR22D82.75CE,USDINR 23DEC22 82.75 CE,23-12-2022,1,0.0025
5453,CDS,cde_fo,USDINR,7645,OPTCUR,PE,82.75,USDINR23DECEMBER2282.75PE,USDINR22D82.75PE,USDINR 23DEC22 82.75 PE,23-12-2022,1,0.0025
5454,CDS,cde_fo,USDINR,7646,OPTCUR,CE,83,USDINR23DECEMBER2283CE,USDINR22D83CE,USDINR 23DEC22 83 CE,23-12-2022,1,0.0025
5455,CDS,cde_fo,USDINR,7647,OPTCUR,PE,83,USDINR23DECEMBER2283PE,USDINR22D83PE,USDINR 23DEC22 83 PE,23-12-2022,1,0.0025
5456,CDS,cde_fo,USDINR,7648,OPTCUR,CE,83.25,USDINR23DECEMBER2283.25CE,USDINR22D83.25CE,USDINR 23DEC22 83.25 CE,23-12-2022,1,0.0025
5457,CDS,cde_fo,USDINR,7649,OPTCUR,PE,83.25,USDINR23DECEMBER2283.25PE,USDINR22D83.25PE,USDINR 23DEC22 83.25 PE,23-12-2022,1,0.0025
5458,CDS,cde_fo,USDINR,7650,OPTCUR,CE,83.5,USDINR23DECEMBER2283.5CE,USDINR22D83.5CE,USDINR 23DEC22 83.5 CE,23-12-2022,1,0.0025
5459,CDS,cde_fo,USDINR,7651,OPTCUR,PE,83.5,USDINR23DECEMBER2283.5PE,USDINR22D83.5PE,USDINR 23DEC22 83.5 PE,23-12-2022,1,0.0025
5460,CDS,cde_fo,USDINR,7652,OPTCUR,CE,83.75,USDINR23DECEMBER2283.75CE,USDINR22D83.75CE,USDINR 23DEC22 83.75 CE,23-12-2022,1,0.0025
5461,CDS,cde_fo,USDINR,7653,OPTCUR,PE,83.75,USDINR23DECEMBER2283.75PE,USDINR22D83.75PE,USDINR 23DEC22 83.75 PE,23-12-2022,1,0.0025
5462,CDS,cde_fo,USDINR,7654,OPTCUR,CE,84,USDINR23DECEMBER2284CE,USDINR22D84CE,USDINR 23DEC22 84 CE,23-12-2022,1,0.0025
5463,CDS,cde_fo,USDINR,7655,OPTCUR,PE,84,USDINR23DECEMBER2284PE,USDINR22D84PE,USDINR 23DEC22 84 PE,23-12-2022,1,0.0025
5464,CDS,cde_fo,USDINR,7656,OPTCUR,CE,84.25,USDINR23DECEMBER2284.25CE,USDINR22D84.25CE,USDINR 23DEC22 84.25 CE,23-12-2022,1,0.0025
5465,CDS,cde_fo,USDINR,7659,OPTCUR,PE,84.25,USDINR23DECEMBER2284.25PE,USDINR22D84.25PE,USDINR 23DEC22 84.25 PE,23-12-2022,1,0.0025
5466,CDS,cde_fo,USDJPY,7660,OPTCUR,PE,144,USDJPY29MARCH23144PE,USDJPY23MAR144PE,USDJPY 29MAR23 144 PE,29-03-2023,1,0.01
5467,CDS,cde_fo,USDJPY,7661,OPTCUR,CE,144.5,USDJPY29MARCH23144.5CE,USDJPY23MAR144.5CE,USDJPY 29MAR23 144.5 CE,29-03-2023,1,0.01
5468,CDS,cde_fo,USDJPY,7662,OPTCUR,PE,144.5,USDJPY29MARCH23144.5PE,USDJPY23MAR144.5PE,USDJPY 29MAR23 144.5 PE,29-03-2023,1,0.01
5469,CDS,cde_fo,USDJPY,7663,OPTCUR,CE,145,USDJPY29MARCH23145CE,USDJPY23MAR145CE,USDJPY 29MAR23 145 CE,29-03-2023,1,0.01
5470,CDS,cde_fo,USDJPY,7664,OPTCUR,PE,145,USDJPY29MARCH23145PE,USDJPY23MAR145PE,USDJPY 29MAR23 145 PE,29-03-2023,1,0.01
5471,CDS,cde_fo,USDINR,7665,OPTCUR,CE,84.5,USDINR23DECEMBER2284.5CE,USDINR22D84.5CE,USDINR 23DEC22 84.5 CE,23-12-2022,1,0.0025
5472,CDS,cde_fo,USDINR,7666,OPTCUR,PE,84.5,USDINR23DECEMBER2284.5PE,USDINR22D84.5PE,USDINR 23DEC22 84.5 PE,23-12-2022,1,0.0025
5473,CDS,cde_fo,USDINR,7667,OPTCUR,CE,73.5,USDINR21OCTOBER2273.5CE,USDINR22O73.5CE,USDINR 21OCT22 73.5 CE,21-10-2022,1,0.0025
5474,CDS,cde_fo,USDINR,7668,OPTCUR,PE,73.5,USDINR21OCTOBER2273.5PE,USDINR22O73.5PE,USDINR 21OCT22 73.5 PE,21-10-2022,1,0.0025
5475,CDS,cde_fo,GBPINR,7669,OPTCUR,CE,88,GBPINR02DECEMBER2288CE,GBPINR22D88CE,GBPINR 02DEC22 88 CE,02-12-2022,1,0.0025
5476,CDS,cde_fo,GBPINR,7670,OPTCUR,PE,88,GBPINR02DECEMBER2288PE,GBPINR22D88PE,GBPINR 02DEC22 88 PE,02-12-2022,1,0.0025
5477,CDS,cde_fo,GBPINR,7671,OPTCUR,CE,88.25,GBPINR02DECEMBER2288.25CE,GBPINR22D88.25CE,GBPINR 02DEC22 88.25 CE,02-12-2022,1,0.0025
5478,CDS,cde_fo,GBPINR,7672,OPTCUR,PE,88.25,GBPINR02DECEMBER2288.25PE,GBPINR22D88.25PE,GBPINR 02DEC22 88.25 PE,02-12-2022,1,0.0025
5479,CDS,cde_fo,JPYINR,7677,OPTCUR,PE,62,JPYINR28JUNE2362PE,JPYINR23JUN62PE,JPYINR 28JUN23 62 PE,28-06-2023,1,0.0025
5480,CDS,cde_fo,JPYINR,7678,OPTCUR,CE,62.25,JPYINR28JUNE2362.25CE,JPYINR23JUN62.25CE,JPYINR 28JUN23 62.25 CE,28-06-2023,1,0.0025
5481,CDS,cde_fo,JPYINR,7679,OPTCUR,PE,62.25,JPYINR28JUNE2362.25PE,JPYINR23JUN62.25PE,JPYINR 28JUN23 62.25 PE,28-06-2023,1,0.0025
5482,CDS,cde_fo,JPYINR,7680,OPTCUR,CE,62.5,JPYINR28JUNE2362.5CE,JPYINR23JUN62.5CE,JPYINR 28JUN23 62.5 CE,28-06-2023,1,0.0025
5483,CDS,cde_fo,USDINR,7685,OPTCUR,CE,84.75,USDINR23DECEMBER2284.75CE,USDINR22D84.75CE,USDINR 23DEC22 84.75 CE,23-12-2022,1,0.0025
5484,CDS,cde_fo,USDINR,7686,OPTCUR,PE,84.75,USDINR23DECEMBER2284.75PE,USDINR22D84.75PE,USDINR 23DEC22 84.75 PE,23-12-2022,1,0.0025
5485,CDS,cde_fo,USDINR,7687,OPTCUR,CE,85,USDINR23DECEMBER2285CE,USDINR22D85CE,USDINR 23DEC22 85 CE,23-12-2022,1,0.0025
5486,CDS,cde_fo,USDINR,7688,OPTCUR,PE,85,USDINR23DECEMBER2285PE,USDINR22D85PE,USDINR 23DEC22 85 PE,23-12-2022,1,0.0025
5487,CDS,cde_fo,USDINR,7689,OPTCUR,CE,85.25,USDINR23DECEMBER2285.25CE,USDINR22D85.25CE,USDINR 23DEC22 85.25 CE,23-12-2022,1,0.0025
